internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
63155,Rostroraja cervigoni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rostroraja,cervigoni,,,,,"(Bigelow &amp; Schroeder, 1964)",
161335,Urotrygon rogersi,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,rogersi,,,,,"(Jordan &amp; Starks, 1895)",
161354,Dipturus tengu,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,tengu,,,,,"(Jordan &amp; Fowler, 1903)",
161366,Bathyraja spinicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,spinicauda,,,,,"(Jensen, 1914)","The quality of taxonomic identification of some skate species may be an issue particularly with historic data, however, <em>Bathyraja spinicauda</em> is a relatively easy species to identify."
161393,Dipturus gigas,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,gigas,,,,,"(Ishiyama, 1958)","This species is frequently confused with the Bigtail Skate (<em>Dipturus macrocaudus</em>), particularly at the juvenile stage (Ebert <em>et al.</em> 2013)."
161513,Taeniurops grabatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Taeniurops,grabatus,,,,,"(Geoffroy St. Hilaire, 1817)",
161520,Fontitrygon margaritella,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Fontitrygon,margaritella,,,,,"(Compagno &amp; Roberts, 1984)","Last <em>et al</em>. (2016a) placed <em>Dasyatis colarensis</em>, <em>D. garouaensis</em>, <em>D. geijskesi</em>, <em>D. margarita</em>, <em>D. margaritella</em>, and <em>Urogymnus ukpan</em> within their newly described genus <em>Fontitrygon</em>. Records of <em>Dasyatis (=Fontitrygon) margaritella </em>have included misidentified specimens of the larger sympatric species, <em>F. margarita.</em>"
161548,Orbiraja powelli,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Orbiraja,powelli,,,,,"(Alcock, 1898)",Last <em>et al</em>. (2016a) assigned this species to the recently described genus <em>Orbiraja</em>.
161575,Rhinoraja longicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,longicauda,,,,,"Ishiyama, 1952",
161586,Raja straeleni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,straeleni,,,,,"Poll, 1951",
161598,Pateobatis hortlei,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,hortlei,,,,,"(Last, Manjaji-Matsumoto &amp; Kailola, 2006)","Last <em>et al</em>. (2016a) described the genus <em>Pateobatis</em>, consisting of five medium-size to very large, marine whiprays previously placed in <em>Himantura </em>(including <em>hortlei</em>)."
161608,Tetronarce formosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,formosa,,,,,"(Haas &amp; Ebert, 2006)",<em>No taxonomic notes.<br/></em>
161612,Bathyraja smirnovi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,smirnovi,,,,,"(Soldatov &amp; Pavlenko, 1915)","Several published works have suggested that&#160;<em>Bathyraja smirnovi&#160;</em>may be a synonym of&#160;<em>B. parmifera</em>. However,&#160;<em>B. smirnovi</em>&#160;is widely recognised as a valid species (see Dyldin and Orlov 2018)."
161643,Dasyatis chrysonota,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Dasyatis,chrysonota,,,,,"(Smith, 1828)","This species has been previously confused with the Marbled Stingray&#160;<em>Dasyatis marmorata</em>&#160;and the Common Stingray&#160;<em>D. pastinaca</em>, neither of which overlap with the range of the Blue Stingray (Last <em>et al. </em>2016)."
161644,Halaelurus maculosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Halaelurus,maculosus,,,,,"White, Last &amp; Stevens, 2007",Previously considered to be conspecific with the Speckled Catshark (<em>H. boesemani</em>) but taxonomy has been resolved. Confusion with the Blackspotted Catshark (<em>H. buergeri</em>) possible and referred to in White <em>et al</em>. (2006) as the Indonesian Spotted Catshar<em>k </em>(<em>H. cf. buergeri</em>).
161685,Leucoraja leucosticta,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,leucosticta,,,,,"(Stehmann, 1971)",
