internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
183893,Umbrina analis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,analis,,,,,"Günther, 1868",This species is often misidentified with cogenerics.
183843,Umbrina bussingi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,bussingi,,,,,"López S., 1980",This species is often misidentified with cogenerics.
198708,Umbrina canariensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,canariensis,,,,,"Valenciennes, 1843","The morphology of the northwest Indian Ocean subpopulation and the Mediterranean and southeast Atlantic subpopulation is similar, but their ranges of distribution are separated. They probably belong to different taxonomic and conservation units (L. Chao pers. comm. 2013)."
183388,Umbrina dorsalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,dorsalis,,,,,"Gill, 1862",This species is often misidentified with cogenerics.
183899,Umbrina reedi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,reedi,,,,,"Günther, 1880",
183744,Umbrina roncador,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,roncador,,,,,"Jordan &amp; Gilbert, 1882",This species is often misidentified with cogenerics.
184038,Umbrina xanti,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,xanti,,,,,"Gill, 1862",This species is often misidentified with cogenerics.
7135,Eleotris melanosoma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Eleotris,melanosoma,,,,,"Bleeker, 1853","<p><em>Eleotris melanosoma</em>&#160;was described from Wahai in the Maluku  islands (Bleeker 1852). It is distinguished from congeners in having  46–58 lateral row scales, usually 18–19 pectoral rays, 12–13 gill rakers  on the first gill arch and two longitudinal rows of papillae on the  opercle meeting posteriorly (Kottelat <span style=""font-style: italic;"">et al. </span>1993).<br/><br/>This species has been confused with <span style=""font-style: italic;"">Eleotris fusca</span>; hence Pusey <span style=""font-style: italic;"">et al. </span>(2004) combined their natural history account of both. Research on the taxonomy of <span style=""font-style: italic;"">E. fusca </span>is currently underway (P. Keith pers comm. 2011).</p><p></p>"
166077,Eleotris fusca,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Eleotris,fusca,,,,,"(Forster, 1801)",This species name is frequently misused for other species of <em>Eleotris</em>&#160;causing Pusey <em>et al</em>. (2004) to combine their summary of the natural history of this species.<br/><br/> There may be several species under this name and further research on this has begun (Mennesson and Keith 2017); with two species being found in the Indian Ocean (<em>E. fusca</em> and <em>E. klunzingeri</em>).
190326,Sladenia shaefersi,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LOPHIIDAE,Sladenia,shaefersi,,,,,"Caruso &amp; Bullis, 1976",
68063640,Eustomias dubius,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,dubius,,,,,"Parr, 1927",
68064100,Eustomias radicifilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,radicifilis,,,,,"Borodin, 1930",
190457,Polyipnus laternatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,laternatus,,,,,"Garman, 1899",
67966167,Poromitra nigriceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,nigriceps,,,,,"(Zugmayer, 1911)",This species previously synonymized with&#160;<em>Poromitra crassiceps.</em>
