internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22003,Totoaba macdonaldi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Totoaba,macdonaldi,,,,,"(Gilbert, 1890)",
3851,Carcharhinus limbatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,limbatus,,,,,"(Müller &amp; Henle, 1839)",
3855,Carcharodon carcharias,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Carcharodon,carcharias,,,,,"(Linnaeus, 1758)",
39324,Notorynchus cepedianus,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Notorynchus,cepedianus,,,,,"(Péron, 1807)",
39339,Alopias vulpinus,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ALOPIIDAE,Alopias,vulpinus,,,,,"(Bonnaterre, 1788)","A study using allozymes as a genetic marker (Eitner 1995) indicated that an unrecognized fourth species of <em>Alopias</em> may exist, however this claim was based on data from a single shark specimen likely to have been <em>A. vulpinus</em>. Recent work investigating population structure of all three <em>Alopias</em> species using mitochondrial DNA control region sequences (Trejo 2005) has found no evidence indicating that a fourth species of thresher sharks exists."
39368,Carcharhinus brevipinna,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,brevipinna,,,,,"(Müller &amp; Henle, 1839)",
39372,Carcharhinus leucas,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,leucas,,,,,"(Müller &amp; Henle, 1839)",
39380,Negaprion brevirostris,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Negaprion,brevirostris,,,,,"(Poey, 1868)",
39388,Sphyrna zygaena,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,zygaena,,,,,"(Linnaeus, 1758)",
41741,Carcharhinus brachyurus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,brachyurus,,,,,"(Günther, 1870)",
44577,Benthobatis kreffti,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Benthobatis,kreffti,,,,,"Rincón, Stehmann &amp; Vooren, 2001",
44578,Galeus mincaronei,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Galeus,mincaronei,,,,,"Soto, 2001",
44586,Schroederichthys saurisqualus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,saurisqualus,,,,,"Soto, 2001",
44595,Rhinoptera brasiliensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,brasiliensis,,,,,"Müller, 1836","This species is sometimes confused with <em>Rhinoptera bonasus</em>, which can only be distinguished by counting the series of toothplates. <em>Rhinoptera bonasus</em> usually have seven series of plates in both jaws, while <em>R. brasiliensis</em> teeth are typically arranged in series of nine (Last <em>et al.</em> 2016)."
44644,Dipturus leptocaudus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,leptocaudus,,,,,"(Krefft &amp; Stehmann, 1975)",
44656,Gurgesiella dorsalifera,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Gurgesiella,dorsalifera,,,,,"McEachran &amp; Compagno, 1980",
44666,Rhizoprionodon lalandii,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,lalandii,,,,,"(Müller &amp; Henle, 1839)","The specific name has been misspelled and consistently used in the literature as&#160;<em><span><em>Rhizoprionodon </em>lalandei</em>, but the original spelling <em>R. lalandii</em> should be retained."
60128,Rhinoptera bonasus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,bonasus,,,,,"(Mitchill, 1815)","This species is sometimes confused with <em>Rhinoptera brasiliensis</em>, which can only be distinguished from <em>R. bonasus</em> by counting the series of toothplates. <em>Rhinoptera bonasus</em> usually have seven series of plates in both jaws, while <em>R. brasiliensis</em> teeth are typically arranged in series of nine (Last <em>et al.</em> 2016)."
144141186,Ginglymostoma cirratum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,Ginglymostoma,cirratum,,,,,"(Bonnaterre, 1788)","Nurse sharks occurring in the eastern Pacific were formerly considered part of this species concept, however the Pacific Nurse Shark (<em>Ginglymostoma unami</em>) has now been formally described as a separate species (Del Moral-Flores <em>et al.</em> 2015)."
61404,Diplobatis picta,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Diplobatis,picta,,,,,"Palmer, 1950",
61407,Rhizoprionodon porosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,porosus,,,,,"(Poey, 1861)",
6229,Dalatias licha,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Dalatias,licha,,,,,"(Bonnaterre, 1788)",
63107,Callorhinchus callorynchus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CALLORHINCHIDAE,Callorhinchus,callorynchus,,,,,"(Linnaeus, 1758)",Molecular studies are required to determine the level of genetic distinctness between the species in the Southwest Atlantic and the Southeast Pacific.
63109,Rioraja agassizii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rioraja,agassizii,,,,,"(Müller &amp; Henle, 1841)",
63151,Hydrolagus matallanasi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,matallanasi,,,,,"Soto &amp; Vooren, 2004",
104065040,Bathytoshia centroura,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Bathytoshia,centroura,,,,,"(Mitchill, 1815)","<em>Bathytoshia</em> formerly was a junior synonym of <em>Dasyatis</em>, which is now recognised as a valid species (Last <em>et al</em>. 2016); hence <em>Dasyatis </em>(<em><em>Bathytoshia</em></em>)<em> centroura</em> is now <em>Bathytoshia centroura</em>. This western Atlantic species is not conspecific with <em>Bathytoshia</em> of the eastern Atlantic (Last <em>et al</em>. 2016); the eastern Atlantic population that was formerly included within <em>Dasyatis centroura</em> is now included within <em>B. lata</em> (Last <em>et al</em>. 2016). The status of the single record from India is unknown."
8817,Galaxias argenteus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,argenteus,,,,,"(Gmelin, 1789)",
12103,Liosaccus pachygaster,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Liosaccus,pachygaster,,,,,"(Müller &amp; Troschel, 1848)",
13045,Melanogrammus aeglefinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE,Melanogrammus,aeglefinus,,,,,"(Linnaeus, 1758)",
